execution_id,model_id,execution_date,Oficina,power_usage_W,duration_epoch_h,num_epochs,emission_factor_location,total_inference_energy_Wh,num_predictions,model_accuracy,total_data,data_used,model_size_mb,energy_epoch_Wh,EPT_kWh,CPT_kg_CO2,EPP_Wh,CE,DWR,MFS,EPT_per_MB,CPT_per_MB
2846,49,2024-05-08T03:52:05,Braga,142.24855729669815,1.1817510596473675,4,0.26633353273908983,9973.93284156485,68540,0.9767804491255311,170360,126936.0,295.1971036901987,168.1023833186823,0.6724095332747293,0.17908520644450124,0.1455198838862686,5.454277706786667,0.25489551537919697,0.004158278061902865,0.0022778324206744415,0.0006066631555858566
2847,46,2024-05-08T03:56:36,Braga,130.60964531441425,1.3015452179925469,12,0.29162802707146973,8025.347255017943,5980,0.9389157126572018,189121,174528.0,310.35680291032116,169.99435928267852,2.039932311392142,0.5949014353306334,1.342031313548151,1.5782710494476662,0.07716224004737708,0.03633913021637952,0.006572861597564494,0.0019168306599115618
2848,13,2024-05-08T04:31:20,Barcelona,71.44121495597322,0.6062853016352912,11,0.37980897479760317,8560.508814418698,15467,0.7533556419459614,39697,32804.0,198.23485945070988,43.3137585587739,0.4764513441465129,0.1809604965612271,0.5534692451295466,4.163094466814017,0.1736403254654004,0.04463288550748392,0.0024034690238977884,0.000912859105924415
2849,21,2024-05-08T06:24:57,Madrid,130.67558616278208,1.613634753340384,6,0.700016664475132,8211.983761461894,30165,0.9071565915745552,99110,91504.0,253.71953199387224,210.86266724539098,1.2651760034723458,0.8856442859246896,0.2722354968162405,1.0242900067123506,0.076743012814045,0.08222623415776738,0.00498651402014608,0.0034906429117411404
2850,48,2024-05-08T06:51:34,Braga,100.24651107659929,1.259896968468107,10,0.3888180724025714,5014.568851760756,85717,0.9168545477844747,142562,101681.0,116.84323015415788,126.30027540491194,1.2630027540491193,0.4910782962685175,0.05850145072460254,1.8670231503840404,0.2867594450133977,0.04083092701647559,0.010809378963443311,0.004202881892434933
2851,38,2024-05-08T07:39:27,Madrid,126.41395282960958,1.355154308605826,11,0.3086831131680911,1567.1333677356367,92435,0.6005315391760202,196389,189747.0,172.76469989491113,171.31041284493907,1.8844145412943296,0.581686947105954,0.016953895902370713,1.0323964499527158,0.033820631501764356,0.2323655894418152,0.010907404941174767,0.003366931713826847
2852,10,2024-05-08T08:01:03,Lisboa,51.556974388679116,0.6289041405011674,9,0.5772716320695002,2430.5991044680923,88508,1.0448183120691443,54539,44554.0,303.387140125721,32.42439466475294,0.2918195519827764,0.1684591490428877,0.02746191422773187,6.2022058048218325,0.18307999779973963,-0.007550054712706637,0.0009618718573959627,0.0005552613369606889
2853,14,2024-05-08T08:52:09,Porto,93.70088023827242,1.2188999915187866,13,0.22218329883714028,9192.684030677814,16462,0.7902819840686649,28962,25214.0,342.3718415991473,114.21200212773309,1.4847560276605303,0.32988799219394493,0.5584184200387446,2.395607002282305,0.12941095228230096,0.0691834552024859,0.004336676815258946,0.0009635371608047762
2854,11,2024-05-08T10:30:45,Barcelona,85.13061942785004,0.6045879853402243,20,0.3056591984534195,3223.2866417863447,89515,0.9367212452227862,138025,113970.0,202.0401230384719,51.46894969064921,1.0293789938129843,0.3146391581536642,0.03600834096840021,2.9771286279799543,0.17428002173519289,0.019909974132114705,0.005094923613845616,0.0015573102679894504
2855,32,2024-05-08T11:43:30,Madrid,71.14967340288734,0.9865100883113038,13,0.511334077260168,9877.480103806402,28864,0.8306429772183931,139433,112579.0,355.578551104699,70.18987059200282,0.9124683176960366,0.4665761452582407,0.34220759783143023,1.7802945685503244,0.19259429259931293,0.0790179468618542,0.002566151177738961,0.001312160544579245
2856,50,2024-05-08T13:56:38,Porto,53.04639931111937,1.937012044898307,7,0.4955783308832699,4129.105614679422,5107,0.8394236259809088,32980,24334.0,219.51662914913695,102.75151440412348,0.7192606008288644,0.3564499680288665,0.8085188201839478,2.3549549762140236,0.2621588841722256,0.05723744338529637,0.003276565441154836,0.0016237948323573187
2857,14,2024-05-08T14:34:09,Valencia,52.32850033067171,1.5293273332638986,17,0.733061951922519,2004.097828544426,53882,0.9839127118670349,128033,119742.0,181.57079785238153,80.0274058644052,1.3604658996948884,0.9973057879543609,0.037194198963372296,0.9865707426457462,0.0647567424023494,0.016043945567495613,0.007492757182247763,0.005492655205300018
2858,9,2024-05-08T15:08:19,Madrid,144.350091810145,1.1136134710012138,7,0.5661679234595639,2532.013804785571,82988,0.7075558171930217,147617,138060.0,485.96523517579465,160.75020678003943,1.125251447460276,0.637081275378453,0.030510601590417546,1.1106209592688214,0.06474186577426719,0.1863107129596792,0.002315497829907985,0.0013109605981341302
2859,37,2024-05-08T17:42:47,Lisboa,82.04875193306748,1.4919445040907944,17,0.3373843903190734,6794.41219393195,64553,0.7034592275671167,19388,16554.0,62.846377319879565,122.41218451404896,2.0810071367388323,0.7020993240782716,0.10525323678112482,1.0019369104088376,0.1461728904476996,0.20820107588677594,0.03311260291339924,0.011171675345814779
2860,14,2024-05-08T17:57:00,Lisboa,93.01099193107265,0.734410036699442,18,0.4410381407393993,8254.136077786367,46243,1.0557003473805904,69810,63056.0,467.64275811731284,68.30820599755057,1.2295477079559103,0.5422774350672646,0.1784948225198704,1.9467901098441251,0.0967483168600487,-0.030205041509902178,0.0026292456936700087,0.0011595976322832928
2861,49,2024-05-08T18:59:51,Braga,97.93398643820808,1.1579807473720036,14,0.43658478730181965,5671.595680349634,43475,0.9274585874400143,199659,182396.0,262.707997297638,113.40567080883586,1.587679391323702,0.6931566693645409,0.13045648488440792,1.3380215879481796,0.08646241842341192,0.05028256392107876,0.006043513740180977,0.002638506160812536
2862,32,2024-05-08T19:08:25,Barcelona,127.91100846379258,0.5412925747896737,15,0.3514970226092561,4339.660080752426,29270,0.6578185290922005,13591,9823.0,361.9669298600817,69.23727911531005,1.0385591867296506,0.3650504619389626,0.14826307074658102,1.8019934164668705,0.2772422926936944,0.12491350402184591,0.002869210143399304,0.0010085188226451318
2863,18,2024-05-08T19:23:58,Madrid,110.72307720969707,1.258521948807316,15,0.593918970568343,6912.435649035471,64336,0.8308307517807811,194424,177885.0,491.11496452432937,139.3474229078909,2.090211343618363,1.2414161694720913,0.1074427326696635,0.6692604560919241,0.08506665843722998,0.21000944011677608,0.004256053051942416,0.002527750647293894
2864,44,2024-05-08T20:04:03,Madrid,131.81604052157525,0.5483896784014246,12,0.3737330664780854,7898.679262621311,18095,0.7716731031398335,18118,13344.0,257.3301898251134,72.2865560697758,0.8674386728373096,0.3241905151811684,0.4365117028251623,2.380307464296409,0.2634948669831107,0.07402141432281488,0.003370916849775138,0.00125982309110911
2865,35,2024-05-08T21:06:18,Lisboa,82.95434129356113,1.2938030348626384,11,0.3864278076749702,8628.027214411206,6009,0.6029307376149766,74154,59597.0,285.48909120224073,107.32657852064047,1.180592363727045,0.456213718872853,1.4358507595958072,1.3215971214206597,0.19630768400895435,0.18114844484277215,0.004135332662818673,0.0015980075348997163
2866,9,2024-05-09T00:46:22,Madrid,136.75278988268064,1.0961067501490922,11,0.49685408813865145,7461.439502659844,7087,0.9001824843382411,26506,19185.0,321.77523585631815,149.89565609212673,1.648852217013394,0.8192389647595837,1.0528346977084584,1.098803307777739,0.27620161472874066,0.08177439819561289,0.0051242359053064405,0.002545997558138369
2867,27,2024-05-09T01:45:03,Valencia,143.97007078754,1.1930342651720776,7,0.4673110823128573,9527.613476409786,83186,0.774134805691763,95610,74692.0,345.5127505479228,171.7612276087848,1.2023285932614936,0.5618614762127238,0.11453385757711378,1.3778036730866228,0.21878464595753583,0.12690495149909975,0.0034798385627008285,0.001626167125009742
2868,41,2024-05-09T04:51:58,Porto,54.5642543469692,1.3406287475122345,5,0.4269988704693977,3121.444436505556,97678,0.871338638430897,66516,56021.0,489.5982620524,73.15040796411631,0.3657520398205816,0.1561757078752665,0.031956473683997996,5.5792200354668005,0.15778158638523063,0.020093779219250273,0.000747045216801518,0.0003189874637638145
2869,2,2024-05-09T06:26:31,Lisboa,83.58635919841998,0.7188146363132308,11,0.20971315403892984,5685.338302388853,28416,0.6131298763242948,145568,126138.0,387.5081849138353,60.08309838795934,0.6609140822675528,0.13860237674107326,0.20007524994330142,4.4236606235815055,0.13347713783249066,0.05362111863156569,0.001705548703221613,0.00035767599791961116
2870,35,2024-05-09T09:23:56,Lisboa,107.3898825923793,1.9554902171466462,17,0.6127990686717186,2215.3321214941457,95388,0.7173329031314725,77974,70767.0,428.71246583564965,209.99986482992463,3.569997702108719,2.1876912670123985,0.023224432019689538,0.32789494292359267,0.09242824531254008,0.6183883392910253,0.008327254247552733,0.005102933647492927
2871,40,2024-05-09T10:13:49,Barcelona,109.30153572548005,0.7037636194878001,15,0.5988921436333252,5439.0124384066285,84867,0.6119256328305813,130912,105232.0,381.210030604641,76.92244439773893,1.153836665966084,0.691023714283157,0.06408866153400766,0.8855349247534448,0.19616230750427768,0.2681685906194973,0.0030267741489802148,0.0018127112583766944
2872,41,2024-05-09T10:34:06,Madrid,106.81710996586403,1.7944741450421713,18,0.6202988346302045,5349.737115103179,11215,0.6924874583324792,96669,81603.0,302.52887479522224,191.68054208186945,3.45024975747365,2.140185903744051,0.4770162385290396,0.32356416193613763,0.15585141048319523,0.6581340069013332,0.011404695699903284,0.007074319451962112
2873,25,2024-05-09T13:20:47,Valencia,55.53144441435802,1.2708609384934424,10,0.40627809712795315,4025.6342718132346,15991,0.7836940555044725,78303,62913.0,106.14709355401092,70.57274356432747,0.7057274356432747,0.2867215996441397,0.25174374784649084,2.7332927009236236,0.1965441937090533,0.062019586418294144,0.006648579928231184,0.002701172401844869
2874,28,2024-05-09T13:51:12,Madrid,61.99837064511007,0.5621522826509167,14,0.6998559810001317,9555.57489742783,87961,0.6856915114162441,154217,132177.0,338.85091461023075,34.852525578786214,0.487935358103007,0.3414844787098305,0.10863422309236856,2.007972702029882,0.1429155021819903,0.1073314703780986,0.0014399706096832091,0.0010077720436512
2875,11,2024-05-09T14:14:50,Porto,75.59766513602683,1.3985327572413158,14,0.5156760572820231,1161.8290307902596,12716,0.7334308520268662,182366,158124.0,305.65017082796055,105.7258110636933,1.4801613548917063,0.7632837716317725,0.09136749219803866,0.9608888322869936,0.13293048046236688,0.20346790466560163,0.004842664903088949,0.00249724634396294
2876,14,2024-05-09T15:15:28,Valencia,101.5883273297414,1.22840185358916,6,0.5496463096585539,1655.8657426726204,33867,1.022657347078752,106140,86841.0,390.4175691729991,124.79128959487667,0.74874773756926,0.41154643082013515,0.0488931922719054,2.4849136585652976,0.18182589033352176,-0.009324550322113446,0.0019178126106242934,0.00105411862404628
2877,18,2024-05-09T16:47:13,Porto,83.71870030316086,1.3034328356399523,5,0.5187948203358094,6767.153771231332,13493,0.893711435629061,152651,108539.0,264.7936634054806,109.12170293224028,0.5456085146612014,0.2830588713373458,0.5015307026777834,3.1573341312590326,0.2889728858638332,0.03008592106690483,0.0020605044231202276,0.001068979021993799
2878,5,2024-05-09T20:40:15,Barcelona,135.2781296419706,0.9421275137878689,5,0.7963621303490327,3690.376744486051,68677,0.6340875946538643,89173,65691.0,174.0820768274487,127.44924794946276,0.6372462397473138,0.5074787730420812,0.053735264273134395,1.2494859456935048,0.2633308288383255,0.1856927785059336,0.003660607980791477,0.0029151695699557714
2879,28,2024-05-09T22:34:07,Lisboa,148.88261609894033,1.9148845552305858,11,0.4488640353889197,8836.868887149976,73827,0.6397875599932661,58195,48367.0,132.6761627956096,285.0930221101854,3.1360232432120396,1.4076480480216038,0.11969697925081578,0.45450818540363364,0.16888048801443423,0.5070523380485781,0.023636674268633688,0.01060965299539236
2880,35,2024-05-10T00:45:27,Valencia,130.51377334036044,1.327530962057071,4,0.31851946088402505,1061.7229087839753,29438,0.8962027901301389,12775,9525.0,496.61745139707347,173.2610750842272,0.6930443003369088,0.22074809691205852,0.036066407663019745,4.059843788765108,0.25440313111545987,0.02291303654355337,0.001395529493349965,0.00044450330186958744
2881,29,2024-05-10T01:35:13,Valencia,92.95502610777402,1.3972131837521962,14,0.39739986058711385,3637.404033372531,22261,0.9366489512416799,187863,143334.0,85.48138507400677,129.87798797381146,1.8182918316333603,0.7225889203977852,0.1633980519011963,1.2962404000410837,0.23702911163986523,0.04577676592834197,0.021271202263032443,0.008453172813849393
2882,46,2024-05-10T02:42:41,Madrid,77.91515644477398,0.3591929457413304,12,0.6390257586391737,6648.014729410748,52488,0.6991877625362247,97663,78547.0,256.0809206138657,27.986574561294972,0.3358388947355397,0.21460970448891983,0.12665780234359755,3.2579503531832286,0.19573431084443443,0.0645572253887516,0.001311456136327852,0.0008380542524389051
2883,32,2024-05-10T03:21:50,Porto,122.44010105746429,0.4158996293539545,3,0.43523318985225146,1326.778460843743,35090,0.7271572520983762,162576,139346.0,287.4451344113761,50.922792647860135,0.1527683779435804,0.06648986844093883,0.03781072843669829,10.93636172170036,0.14288701899419348,0.018141278413043204,0.0005314696950999576,0.00023131325070815806
2884,27,2024-05-10T04:08:18,Braga,92.04752732623821,0.5521198856710503,4,0.3852495549314626,5178.3689001032835,58775,0.8854497875467995,65731,58033.0,403.10877821137905,50.82127026366552,0.20328508105466206,0.07831548700051487,0.08810495789201674,11.306190147818123,0.11711369064824817,0.008971055674284842,0.0005042933620960867,0.00019427879330240831
2885,33,2024-05-10T04:22:05,Lisboa,66.99067697433712,0.49542709963987647,13,0.5783137251767213,5040.308912863828,22275,0.9920074996500458,62653,60433.0,406.8831648234084,33.18899679630769,0.43145695835200004,0.24951748083796263,0.22627649440466116,3.9757034109135554,0.035433259381035226,0.0019942685529171183,0.001060395208386803,0.0006132411031217177
2886,6,2024-05-10T04:34:39,Valencia,84.33877570877817,0.9553614589129017,4,0.7021488437222423,1404.6585241148182,86561,0.7747037514106314,20109,15395.0,109.53443184489274,80.5740158040663,0.32229606321626525,0.22629980812353134,0.016227383280170263,3.423351340129021,0.23442239793127456,0.05098449782672553,0.0029424178113477196,0.0020660152639855323
2887,36,2024-05-10T05:47:00,Madrid,51.33809613862373,0.37995285225255887,14,0.3106194196958286,9167.861839527024,64113,0.7397786650412039,15268,15191.0,150.7418188954258,19.506056057086166,0.27308478479920634,0.08482543738208971,0.14299536505119123,8.72118892483781,0.005043227665706052,0.022073388554031147,0.0018116060082083365,0.00056272000698715
2888,17,2024-05-10T06:48:59,Barcelona,79.31269357421617,1.699647152495442,20,0.6836132344732233,1471.5907924515334,5690,0.7127306148386313,76605,68487.0,482.08689142588184,134.80359379016005,2.696071875803201,1.8430704153901165,0.25862755579113067,0.38670829333873824,0.1059721950264343,0.5294577050382272,0.005592501940529754,0.0038231083403633226
2889,27,2024-05-10T07:46:34,Lisboa,123.73038650334303,1.7986644867144992,20,0.5284885255625927,5440.79947630771,88611,0.6900032997803063,137174,112296.0,410.43976036012873,222.5494521310221,4.450989042620442,2.3522966364297337,0.061400948824725035,0.29333175463260397,0.18136089929578492,0.729204195231102,0.010844439239305295,0.005731161704133581
2890,21,2024-05-10T08:04:13,Madrid,55.773509549461885,1.3812623688343333,20,0.700243018282398,3094.6040421883063,47320,0.8537809140967557,101252,90943.0,129.7794605550729,77.03784991849403,1.5407569983698806,1.078904330978253,0.06539738043508678,0.7913407051787663,0.10181527278473512,0.15775640505269145,0.011872117450480916,0.008313367356927883
2891,23,2024-05-10T08:14:38,Valencia,134.80489946680183,1.9815783363506827,10,0.4357585532077206,7025.347656745028,63387,0.6602224369889157,198113,148612.0,488.4494531084629,267.1264684173462,2.6712646841734617,1.1640264340103064,0.11083262588141146,0.567188525705826,0.24986245223685472,0.39551006502850466,0.005468866158358238,0.0023831052048528508
2892,49,2024-05-10T09:30:46,Porto,115.75582372581377,1.7441644388323099,5,0.47313138088127454,5677.030993819758,83222,0.7937734819301112,23283,17367.0,242.9455060198038,201.89719133030576,1.0094859566515288,0.4776194846507923,0.0682155078443171,1.6619369758553137,0.25409096765880684,0.09849780328186758,0.004155195019615799,0.0019659531574618178
2893,19,2024-05-10T09:59:42,Barcelona,54.84100917848531,1.9857748793912464,9,0.5103151041340896,4417.469503045649,47057,0.7231819113496214,160154,120118.0,72.4548378344882,108.9018983871009,0.9801170854839081,0.500168552542321,0.09387486459072293,1.4458764104095299,0.24998439002460132,0.13845570271779176,0.013527282853393902,0.006903176757980994
2894,38,2024-05-10T11:16:51,Madrid,72.46664644947306,1.0616975286011907,5,0.4479419888094965,7353.5848070914335,80344,0.9317706558684962,157819,111382.0,498.4764712088312,76.9376594414218,0.384688297207109,0.17231804092269107,0.09152624722557295,5.40727280138083,0.2942421381455972,0.011757146914180849,0.0007717280943556273,0.0003456894174058224
2895,36,2024-05-10T11:30:29,Porto,61.046590731686756,1.0142696293329658,11,0.2930645709500989,9918.262716238449,41292,0.618648217899399,69268,63869.0,471.6267850614213,61.917702953469195,0.6810947324881612,0.19960473555301536,0.24019816710836114,3.099366436299228,0.07794363919847548,0.07611962161886159,0.0014441392093527095,0.0004232260377811669
2896,38,2024-05-10T12:20:25,Valencia,52.02171090947824,0.8850935252289919,15,0.4566140482560863,7747.357258144365,40293,0.9167348526247994,43147,32460.0,61.193630373305794,46.0440794973136,0.6906611924597039,0.31536560306240136,0.19227551331855075,2.9068955007227126,0.2476881359074791,0.026258963416059874,0.011286488287202318,0.005153569107414353
2897,5,2024-05-10T13:05:44,Valencia,68.52380423075722,0.7207991898984214,7,0.5359468386847656,5788.664181878937,57809,0.8475001320753834,16833,12728.0,227.35206967814824,49.39190257828783,0.3457433180480148,0.18530003830421496,0.1001343074932785,4.57366409543859,0.24386621517257767,0.028258231367819173,0.0015207396991699592,0.0008150356342325611
2898,7,2024-05-10T13:20:56,Valencia,97.88016431421309,1.7563518585433435,19,0.3309039021783071,5366.987922310829,89559,0.8263298029590868,171267,128168.0,251.04853679395785,171.912008507796,3.266328161648124,1.0808407344842605,0.059926840656001394,0.76452503740376,0.2516480115842515,0.18770982332772693,0.013010743672761916,0.004305305851558637
2899,19,2024-05-10T13:42:01,Madrid,117.08902826009253,0.6201490783386008,6,0.6944743399938379,1931.805042245972,43734,0.8554043906625884,135305,120274.0,150.2106929872828,72.61265295905876,0.43567591775435255,0.3025657454336636,0.04417169804376393,2.8271686520116424,0.11108976017146446,0.043749678325608735,0.0029004321136527735,0.0020142756778259423
2900,44,2024-05-10T15:45:49,Lisboa,92.3262487785688,1.9305233209060517,8,0.7383485528457636,7115.762198883256,67919,0.8136827396906746,103439,75185.0,331.2111700100671,178.23797639880092,1.4259038111904074,1.0528140154896963,0.10476835935280637,0.7728646538887551,0.2731464921354615,0.19615742298129987,0.00430511993646551,0.0031786790749167553
2901,3,2024-05-10T16:24:15,Barcelona,119.04463499002068,1.355779868138582,19,0.38321142827214605,1250.668169528506,63379,0.837780478482127,64251,59588.0,58.29971849157964,161.39831952937587,3.0665680710581413,1.1751439304039502,0.019733163500978337,0.7129173344699521,0.07257474591835146,0.19063128610476143,0.05260004937246914,0.0201569400472093
2902,38,2024-05-10T17:57:37,Barcelona,121.6862732956527,0.7112144667913396,18,0.5229901727514581,9235.1826525588,61189,0.7066933194070285,171076,124080.0,140.91104170109867,86.54503797779286,1.5578106836002714,0.814719678530173,0.15092880505579107,0.867406714272529,0.2747083167714934,0.23896272452345788,0.0110552776048928,0.005781801544398211
2903,14,2024-05-10T20:14:54,Valencia,67.32257688792583,1.0188041139450312,6,0.5698292787742545,8088.536916037421,27669,0.9855360921240195,123898,94835.0,487.31590932044793,68.58851829479951,0.4115311097687971,0.2345024754727222,0.29233210148676936,4.202668181379855,0.2345719866341668,0.003391822201926833,0.0008444852751527624,0.0004812124352757765
2904,6,2024-05-10T20:56:45,Valencia,54.038989871816725,1.911624860410515,10,0.477231530184472,1137.4363394401948,25732,0.7481025667587823,159006,114250.0,317.49408970872616,103.30227647043688,1.0330227647043688,0.49299103471525973,0.04420318434012882,1.5174770210392752,0.2814736550821982,0.12418317625570599,0.00325367557440858,0.0015527565730988476
2905,6,2024-05-11T00:37:15,Madrid,104.1013214315242,1.2849570642713075,14,0.2970553631118396,7688.312860801813,83683,0.7620809466726047,81032,60797.0,208.63791951513886,133.76572837341507,1.872720197227811,0.5563015781943833,0.09187424997671945,1.369906138224756,0.24971616151643794,0.13235474484854362,0.008975934008448188,0.0026663493361474867
2906,34,2024-05-11T01:03:11,Braga,138.5435089780018,0.9097111165590607,7,0.41938400567304285,6270.873041968916,26259,0.8346742209278923,124074,120849.0,248.63081005348485,126.03457024438826,0.8822419917107178,0.3699981804566043,0.2388085243904534,2.2558873665212205,0.025992552831374825,0.06117023743925039,0.003548401710636474,0.0014881429231438019
2907,21,2024-05-11T01:25:59,Porto,104.0895110259055,0.9177266724374946,11,0.5250714465157307,8667.512436411049,14026,0.703323193978402,85577,62353.0,327.22674099565,95.52572058945016,1.0507829264839517,0.5517361111829612,0.6179603904471017,1.2747456251692997,0.2713813290954345,0.1636873072325382,0.0032111768227949325,0.0016860972593627233
2908,9,2024-05-11T01:43:16,Barcelona,90.02532941800567,1.0567630820277465,11,0.3906233394405275,3863.2201602585,55524,0.860914129860148,101083,98004.0,396.61636078529096,95.13544457633482,1.0464898903396829,0.40878337565523837,0.06957748289493733,2.1060399740576283,0.030460116933609015,0.0568559915017148,0.0026385444318727997,0.0010306770372403625
2909,36,2024-05-11T01:44:54,Braga,123.2702396894359,0.37944047047516033,11,0.4418278453923872,8621.383436738794,67689,0.9061918214120275,38667,36785.0,381.18982998998735,46.77371774334534,0.5145108951767987,0.22732524024687334,0.12736756986716888,3.9863229460481846,0.04867199420694649,0.021324966734632453,0.0013497497957653101,0.0005963570440818016
2910,35,2024-05-11T01:56:47,Madrid,95.28787206072866,1.1009008673611391,4,0.3967351611404709,2018.5335036757594,63320,0.956208002762382,76915,59141.0,438.2355072055246,104.90250100065343,0.4196100040026137,0.1664740425541306,0.03187829285653442,5.743886482791827,0.23108626405772606,0.00729023081166558,0.000957498872417529,0.0003798734694403876
2911,12,2024-05-11T02:08:19,Valencia,66.3893343536946,1.3790473283223834,8,0.20677726006717284,3771.9541145912567,23919,1.1364737439974362,86323,84748.0,206.46297965724312,91.55403416956396,0.7324322733565117,0.15145033866943006,0.1576969820891867,7.503936630198049,0.01824542705883716,-0.020668994747896807,0.0035475235055332914,0.0007335471904980661
2912,7,2024-05-11T03:28:07,Barcelona,50.19653420874792,0.5851625196817274,8,0.4212511161867497,8221.768400634257,19940,0.7161704082365142,141057,128524.0,248.26352744624648,29.373130436880956,0.23498504349504765,0.09898771185948076,0.41232539622037395,7.23494254774939,0.08885060649241087,0.028095641846677982,0.0009465145602022679,0.0003987203149722159
2913,30,2024-05-11T04:49:32,Braga,143.49331126210086,1.2883701143021224,11,0.7083818195637217,9163.92946829136,70483,0.9726187398593243,110721,108556.0,397.6390862429129,184.8724938323429,2.033597432155772,1.4405634492506179,0.13001616656912107,0.6751654988645459,0.019553652875244985,0.03944444255308018,0.00511417891880345,0.0036227913680764146
2914,5,2024-05-11T05:45:15,Barcelona,66.7791863226275,1.2211876754444422,11,0.3823001858244778,6021.332334795165,65824,0.8338867259413636,33458,31053.0,457.8876418887596,81.54991931340076,0.8970491124474085,0.3429420423823271,0.09147624475563874,2.4315675037932776,0.07188116444497579,0.05696722547248401,0.0019591031300760457,0.0007489654906773884
2915,11,2024-05-11T07:57:53,Braga,62.55481942027066,1.3040925281660636,9,0.6706537668555617,9515.827528154736,82838,0.9618735276583991,28771,28680.0,262.8176345766442,81.57727260675235,0.7341954534607711,0.49239094647169335,0.11487273386796804,1.953475250816163,0.003162907093948768,0.018773129801907724,0.0027935547576304716,0.0018735080211221512
2916,24,2024-05-11T11:21:29,Barcelona,130.96328432139236,1.991735181395724,7,0.350210728565333,9537.802687790088,4219,0.6745794605392876,19196,14159.0,112.80111830597318,260.8441808540482,1.8259092659783374,0.6394530143324658,2.260678522822965,1.0549320206794095,0.26239841633673683,0.20809114488384967,0.01618697840411082,0.00566885350017496
2917,25,2024-05-11T11:32:05,Valencia,135.29263307821464,1.6152987607985398,15,0.4380297338132011,3109.8974756423545,28233,0.8048578118067548,70634,59517.0,422.447380487247,218.53802255641165,3.2780703383461747,1.435892277726725,0.11015115204343692,0.5605279896629775,0.15738879293258204,0.28020316108537613,0.007759712782608044,0.0033989849246326954
2918,2,2024-05-11T14:31:51,Barcelona,94.77515676202839,1.1520547992458827,12,0.5385347892467426,7759.534306247786,20527,0.7191635485882635,170946,156731.0,395.91828261361474,109.18617419697568,1.3102340903637082,0.705606639717917,0.3780159938738143,1.0192131254260393,0.08315491441741836,0.19816006479093948,0.003309354854022728,0.0017822027188538145
2919,17,2024-05-11T15:46:32,Lisboa,54.008992297582346,1.1757309157826021,11,0.2132245697504051,5560.793586641655,93280,0.6309729732126148,50678,39545.0,239.52040269519597,63.500041974531996,0.6985004617198519,0.14893746042067474,0.059613996426261306,4.23649612011933,0.2196811239591144,0.05496194819630546,0.0029162461897191093,0.0006218153390891154
2920,38,2024-05-11T17:00:34,Lisboa,52.55724796332271,0.5803768969586609,17,0.6285759598475462,3979.7285401850963,19163,0.6901665341612846,10315,9803.0,260.25439542871766,30.503012485640134,0.5185512122558823,0.3259488259738499,0.2076777404469601,2.1174076393717556,0.04963645176926806,0.10098985443753822,0.001992478211181301,0.001252423904068608
2921,2,2024-05-11T19:57:37,Porto,102.0145348119112,1.2811996813345132,18,0.3790001236011215,5942.994134550742,65916,0.6822108453494418,155813,127437.0,173.10082959415027,130.70098949250925,2.3526178108651665,0.891642441104098,0.0901601149121722,0.7651170625129481,0.1821157413052826,0.28335429760903147,0.013591025625822133,0.005151000392052598
2922,6,2024-05-11T21:31:43,Barcelona,89.5085053527173,1.8637087990250534,13,0.7173254105082187,7744.646784247961,16262,0.9379369249041064,21580,16383.0,210.07831728681947,166.81778901344032,2.168631257174724,1.5556143067938135,0.47624196188955603,0.602936679617735,0.24082483781278963,0.0965462075427909,0.010322965669102808,0.00740492558625142
2923,2,2024-05-11T21:44:46,Madrid,108.49590170724767,1.7701657978537755,10,0.5180549287069103,7850.426186027374,80833,0.8499411764215417,102633,77736.0,475.93908841739136,192.05573440947487,1.9205573440947488,0.994954197972538,0.09711907495734878,0.8542515606783752,0.24258279500745375,0.1493016564622076,0.004035300715646304,0.00209050742455509
2924,30,2024-05-11T22:29:27,Braga,90.3241675509494,1.1692914830088923,20,0.6587843504139141,2564.7774582205548,54468,0.821208486530207,120218,87380.0,385.0494541181258,105.61527982719329,2.1123055965438655,1.3915538702948258,0.047087784721681625,0.590137761864885,0.27315377064998586,0.24879802254476,0.00548580337915724,0.003613961415636558
2925,20,2024-05-12T00:10:31,Valencia,132.23301897551337,0.6297370368839131,8,0.7103137129714001,7807.997295491614,96420,0.7068172759549206,95300,71695.0,91.32489524036228,83.27202954785405,0.6661762363828324,0.47319411595840283,0.08097902194038181,1.4937152684651196,0.24769150052465896,0.13873233991878772,0.007294574328604395,0.005181436175896846
2926,44,2024-05-12T01:40:22,Barcelona,82.27272697150329,0.3527254623215022,13,0.7537345640927975,5117.56777246416,28842,0.8077536945984035,134701,101896.0,257.8631441690357,29.01968565747422,0.37725591354716487,0.2843508215489024,0.1774345666896942,2.8406940771208102,0.2435393946592824,0.054665394880685156,0.0014630082742645232,0.0011027199038669262
2927,13,2024-05-12T04:05:27,Madrid,86.94378083117768,0.8706458116457901,5,0.5159917998868009,1961.7884634601137,53230,0.994127545824892,54189,49746.0,176.91387173601578,75.69723862931438,0.3784861931465719,0.195295772034003,0.03685494013639139,5.090369010404404,0.08199080994297736,0.0011468654718620123,0.0021393810978900217,0.0011039031033440725
